song_uuid,album_uuid,track_number,song_title,song_singers,song_rating,youtube_url
ff0feaf3-ab95-53c8-bfea-89969ef621f5,1cae8c64-9e7e-5d22-a1d1-da7fec03e4e6,3,Nis Din Soch Rahat Man More,K. Bhagwat,0,https://www.youtube.com/watch?v=m3VI6x_Xkjo
264764a8-1f02-59a2-82ea-f9b31f33e804,1cae8c64-9e7e-5d22-a1d1-da7fec03e4e6,4,Saranagun Sharm Se Ho Feel Maha Matwala,K. Bhagwat,0,https://www.youtube.com/watch?v=qtXeP0sG_Ck
50d55632-9f2f-52e4-a6ef-b55c94ccfb1b,1cae8c64-9e7e-5d22-a1d1-da7fec03e4e6,6,Ab Naa Dulao Jamuna Ke Teer Pe,Leela,0,https://www.youtube.com/watch?v=JABBek7oQFg
31837a86-d7c6-523d-a5df-9092f96375c4,1cae8c64-9e7e-5d22-a1d1-da7fec03e4e6,9,Koi Doojo Naahi Hari Bin,"Leela, Prabhavati",0,https://www.youtube.com/watch?v=CkItNyYfOTc
058a0aab-5666-53e3-b189-9ba9e3511853,d736a114-89a7-55a4-96ac-d328f0887ae6,7,Bangali Babu Rah Ja To Bada Maza Hoye,Zohrabai,0,https://www.youtube.com/watch?v=Io7iKeNe_i4
9c08000f-99d0-56d1-9fad-2d93070a5f75,968ad13a-5ffa-5ad4-9ddd-c12152198fc4,8,Raja Ke Chaman Se Laai Maalti Ki Mala,Gohar Karnataki,0,https://www.youtube.com/watch?v=6pwFwJXI9-g
7bc29463-01f7-5dd4-831c-597085053fb1,708954c4-4de7-5f9d-90b1-e4deba17f680,4,Nuktanchin Hai Ghame Dil Usko Sunaye Na Bane,Kundan Lal Saigal,4.0,https://www.youtube.com/watch?v=OSZMKvqeY70
1bb88c96-d651-54e3-a2db-9b82700e432a,708954c4-4de7-5f9d-90b1-e4deba17f680,12,Ab Shaad Hai Dil Aabaad Hai Dil,Rattan Bai,0,https://www.youtube.com/watch?v=VK4AR2CfSq4
ba9e8589-7ab5-5801-a80e-364c84b06b11,708954c4-4de7-5f9d-90b1-e4deba17f680,17,Lag Gayi Chot Karejwa Mein Haay Rama,Kundan Lal Saigal,3.0,https://www.youtube.com/watch?v=LCWk0b-VSzY
a1a933a8-0446-5f7b-adba-e800ee4c50b6,708954c4-4de7-5f9d-90b1-e4deba17f680,18,Lakh Sahi Ab Pi Ki Batiyan,Kundan Lal Saigal,0,https://www.youtube.com/watch?v=Sa-i9K2wXDw
5dd33c03-68e4-57a0-a189-4de72d125159,708954c4-4de7-5f9d-90b1-e4deba17f680,19,Yeh Tasarruf Allah Allah Tere Maikhane Mein Hai,Kundan Lal Saigal,4.0,https://www.youtube.com/watch?v=swh41zcf_nA
3878f14a-0471-5da3-b7d4-d4f7674713df,9ea7d1a1-c2bf-5e92-b664-6256c2cb69fe,11,Banwari Ban Mein Baaje Baansuri,Shanta Kumari,0,https://www.youtube.com/watch?v=KVPaGnouAug
422c7cc3-354b-5352-b6e1-c253e12e6aa2,9ea7d1a1-c2bf-5e92-b664-6256c2cb69fe,15,Mehul Gaaje Madhav Naache,Shanta Kumari,0,https://www.youtube.com/watch?v=irp3RPn4Zlg
30cee473-7165-52e9-9a6d-37bdaa2d7b86,d5c6a70b-4521-5d67-9e36-d43777054b2b,3,Tere Pehlu Mein Jo Hoon Aaye Qaza Kuchh Bhi Nahin,,0,https://www.youtube.com/watch?v=ThWgAIy_I-o
9a0bc123-1774-536e-9ec7-fe298cb8ce10,d5c6a70b-4521-5d67-9e36-d43777054b2b,5,Laagi Tore Nainwa Ke Baan,,0,https://www.youtube.com/watch?v=svvogxrKoCo
10e78a00-b920-5084-8228-9d28e70780d4,d5c6a70b-4521-5d67-9e36-d43777054b2b,6,Kyun Neechi Nazar Aaj Hai (Sakhti Mein Yeh Faulad Ka),,0,https://www.youtube.com/watch?v=9QSQggKRRMw
63a3d201-4ec9-5635-9503-b69724e26826,d5c6a70b-4521-5d67-9e36-d43777054b2b,10,Nahin Baaki Hain Paise Paandaan Mein Raha Apna Na Koi Jahaan Mein,,0,https://www.youtube.com/watch?v=yAjoclk5u1A
ed33d03d-9e25-5edc-af9c-96eaee13dd7b,0a240945-1e46-5995-885d-1dc9a7d3033a,1,Aarat Ko Dukh Haro,Various artists,0,https://www.youtube.com/watch?v=LemPtuMk7c4
a6600b13-75ab-567c-96a0-13565e9bea3c,0a240945-1e46-5995-885d-1dc9a7d3033a,2,Raat Aayi Hai Naya Rang Jamane Ke Liye,Shanta Apte,0,https://www.youtube.com/watch?v=EXkfpp2z_xw
81774d4d-026c-59d5-b1bf-96ac8e866ae5,0a240945-1e46-5995-885d-1dc9a7d3033a,3,Abla Hai Buri Bala,,0,https://www.youtube.com/watch?v=Yejy-xgCyyw
da23eec8-79fd-5c51-9c6d-bf18e8d40e31,0a240945-1e46-5995-885d-1dc9a7d3033a,4,Jayati Jai Ambike Daya Dhaam,Various artists,0,https://www.youtube.com/watch?v=QANIKBI-6Wg
76d242e0-d837-560c-9f86-5a81a794fbf8,0a240945-1e46-5995-885d-1dc9a7d3033a,5,Sakhi Ri Shyam Bado Dhithiyaro,Vasant Desai,0,https://www.youtube.com/watch?v=XxKNJhglSOM
f2f07759-82dd-595c-aa95-ee13fad2ab7a,0a240945-1e46-5995-885d-1dc9a7d3033a,6,Dekho Dekho Sakhiyan Kaisi Chhai Baadari,Shanta Apte,0,https://www.youtube.com/watch?v=Ea1rHN_wErk
656fe1c9-7d27-56c3-bb43-df60de00272e,0a240945-1e46-5995-885d-1dc9a7d3033a,7,Taaro Mori Bipda Ab Sahi Naa Jaat Muniraj,Shanta Apte,0,https://www.youtube.com/watch?v=C7_k5xWaf5Y
2299500c-dcaa-5526-b387-ec8049796c90,0a240945-1e46-5995-885d-1dc9a7d3033a,8,Soi Nrup Yash Bhaagi Jaanana,Suresh Babu - I,3.0,https://www.youtube.com/watch?v=nNB6dk9pDdM
e5772938-6e7b-51c3-bce3-e3470b9bce84,0a240945-1e46-5995-885d-1dc9a7d3033a,9,Banwa Ki Chhabi Sakhi,Nalini Tarkhud,0,https://www.youtube.com/watch?v=xGOTkAfxnaY
5cdbd46f-39ee-597e-a3f2-a6c100e8f373,0a240945-1e46-5995-885d-1dc9a7d3033a,10,Aarzoo-E-Dil Ayan Karne Ke Bhi Qabil Nahin,,3.0,https://www.youtube.com/watch?v=k1o93awcIyA
741d241e-21fa-585f-b521-27ea7dd07252,0a240945-1e46-5995-885d-1dc9a7d3033a,11,Jiya Mora Naa Bisaare Waahi Ko Sanjh Sanwaare,,0,https://www.youtube.com/watch?v=sOZZDqAkVZk
5901beb9-0fc5-5f5b-96bc-1241739c8830,0a240945-1e46-5995-885d-1dc9a7d3033a,12,Kamsini Mein Dil Pe Gham Ka Waar Kyon,Shanta Apte,0,https://www.youtube.com/watch?v=YPAonBRv7wQ
b336822f-f0c3-5e3c-991d-7f26df002796,0a240945-1e46-5995-885d-1dc9a7d3033a,13,Vipda Ki Raat,Shanta Apte,0,https://www.youtube.com/watch?v=WQVR7q0fSYM
d8d64ef3-7377-50d1-9eb4-4253b3169295,a43a1eb8-04f3-59ef-9a7e-06bba0163b96,3,Bichhude Ri Ghaali Peehar Chaali Sa Aali Ja,Maruti Pahalwan,0,https://www.youtube.com/watch?v=nSc4cljGWB0
46d8bda0-0baf-59bb-86bb-a2c2c57d3aad,21cc1470-5f1f-577d-9f15-a41e899c6467,8,Hey Prabho Teri Nirali Shaan Hai,M. Babalal,0,https://www.youtube.com/watch?v=WE_sOZGgCe8
f2e569cf-9a39-5d8a-bac2-84dd9c103e47,21cc1470-5f1f-577d-9f15-a41e899c6467,11,Manharwa Mora Pyara Sukh De Gayo,Ratnaprabha,0,https://www.youtube.com/watch?v=0Rrj_Nc1_qE
e1f9def3-d69b-5771-8c1b-c5fbb98ff197,21cc1470-5f1f-577d-9f15-a41e899c6467,12,Prabhu Ji Aapka Gun Gaane Wale Aur Hote Hain,M. Babalal,0,https://www.youtube.com/watch?v=W7u3yWCXrac
bfb00e09-39ac-522e-8edb-34d1e5965dc7,21cc1470-5f1f-577d-9f15-a41e899c6467,14,Prabhu Laaj Bhakton Ki Raakhe Sada,Ratnaprabha,0,https://www.youtube.com/watch?v=_6ZyAMMcBeQ
26d77052-38fd-55b5-a231-c1d694fafc49,c8205c58-057b-51e9-b6d0-78f4ae90c8b1,1,Prem Nagar Mein Banaoongi Ghar Main,"Uma Shashi, Kundan Lal Saigal",4.0,https://www.youtube.com/watch?v=9PQrOkQrtUg
74a9d45a-8099-52d0-afe6-638524b21555,c8205c58-057b-51e9-b6d0-78f4ae90c8b1,2,Basant Ritu Aai Aali Phool Khile Daali Daali,Uma Shashi,0,https://www.youtube.com/watch?v=HFpHs7aHqfo
fdc80c06-2678-5871-991a-02d458a105f4,c8205c58-057b-51e9-b6d0-78f4ae90c8b1,3,Maroongi Maroongi Sakhi Nishchay Maroongi,"Uma Shashi, Pahadi Sanyal",0,https://www.youtube.com/watch?v=Zb-Pbu7pQw0
112f0890-b66e-5a17-868b-29b246ca0472,c8205c58-057b-51e9-b6d0-78f4ae90c8b1,4,Tarpat Beete Din Rain,Kundan Lal Saigal,0,https://www.youtube.com/watch?v=STZ1kC7lscE
7e6f00ce-538a-5929-b662-8a978e098cc3,c8205c58-057b-51e9-b6d0-78f4ae90c8b1,5,Ae Ri Sakhi Poochh Na Prem Kahani,Uma Shashi,0,https://www.youtube.com/watch?v=T3MKCC7V2F0
f51cbfa1-9138-5f66-b8c3-aaaf0132b43b,c8205c58-057b-51e9-b6d0-78f4ae90c8b1,6,Dekhat Waako Hi Roop Prem Ka Pujari,Kundan Lal Saigal,0,https://www.youtube.com/watch?v=o2CIsI6dCY4
6b43b6f2-0e81-5c83-92c9-6fa81dd24e85,c8205c58-057b-51e9-b6d0-78f4ae90c8b1,7,Chhai Vasant Aayi Vasant Karke Solah Shringar,Pahadi Sanyal,0,https://www.youtube.com/watch?v=1aZE7FHXwFU
7df2d48d-56ff-514f-8277-c8bc0fc4a8c1,c8205c58-057b-51e9-b6d0-78f4ae90c8b1,8,Tore Prakash Se Naash Ho Sakal Ahankar,Pahadi Sanyal,0,https://www.youtube.com/watch?v=JUqKbjNB3Ec
610f25a4-ae0b-57ea-bc97-64198b05ce56,c8205c58-057b-51e9-b6d0-78f4ae90c8b1,9,Prem Ki Ho Jai Jai,"Kundan Lal Saigal, Uma Shashi, Pahadi Sanyal",3.0,https://www.youtube.com/watch?v=vWONnwgUoMk
21345dbb-f08e-5b2e-b5ac-d7b38fa79c0c,44346c86-8bd5-59ac-a61c-b411a73404b8,1,Na Ranj Kar Badnaseeb Bharat,,0,https://www.youtube.com/watch?v=BCPp1pGDe7c
0eafe293-7ca5-5db9-a865-5da3d0c2b01b,44346c86-8bd5-59ac-a61c-b411a73404b8,14,Bhagwan Karega Madad Teri,K.C. Dey,0,https://www.youtube.com/watch?v=AsD6Z1ilg7E
20c949dd-ad93-5d88-b9c7-63a502e203f8,eeac520d-5ad7-5937-b061-c2231d26d896,6,Preet Kaise Karoon Pardesi Piya,"Shirin Bano, Raja Pandit",0,https://www.youtube.com/watch?v=AG9evSbGFwk
1822dfe0-98f9-5d00-88a6-e012b43a28d2,adbd9c5d-478c-500f-8b90-b4b9419408e5,4,Sab Kaliyan Khilin Aaj,Gohar Karnataki,0,https://www.youtube.com/watch?v=4vHG8s9YGnw
